place_id
4302120
4352325
4302748
4305287
4305351
4305113
4302560
4354711
8903308
4304303
4305552
4302629
4362430
4302628
4302689
4305229
4302190
4302547
4335409
4303837
4303936
4303261
4303783
5977538
6001789
5980917
6000002
5981497
4301231
3977907
3990935
3981714
4001047
4000323
8899440
3982426
1342142
1316273
8896340
1312980
1321842
1365941
1316286
8896507
2563425
1396038
1327356
1327992
1345688
1335017
1330204
1339582
1295415
1338748
1413106
3452729
3457382
3461157
3456689
3462093
3448999
1296129
1340765
8896493
8896429
8896428
1395582
8896781
1314602
1319613
1334451
1395878
1297786
1297369
1296239
3528365
3526711
3526927
3527311
3527469
8553328
8554355
8552329
8550939
1397296
8896514
1493924
1324226
1316986
1312427
1432054
1296347
1298155
1297357
1296409
1296509
1295117
1295281
1295528
8899846
4600803
4014228
8896369
5524536
5521816
5478645
5381372
5355391
1337232
769589
8896368
8896778
8896779
769515
769578
769761
769743
2649116
2792298
2665338
2897455
2680181
2660887
2666100
2664183
2953743
2679740
2647456
2652066
2662871
8896365
2676712
2655599
3021082
2645428
2795858
8896360
2646271
2644929
2645288
2673906
2659607
2669006
2673188
2676354
2839620
2858267
2977417
2975254
2646188
2792300
2945508
2674506
2663031
4035437
4036090
4036066
8899591
8899592
8901505
5834146
4301725
6040889
6059392
6057749
5976085
4303339
5977628
3074877
3079970
3060152
3054467
3069345
3063368
3065037
3060485
3065557
3055689
3092325
3074299
3055061
3069879
3105472
3070529
3058007
3055301
3102568
3068842
3080243
3055300
3060208
3076337
3072167
3059191
3063131
8896352
3079696
3062085
3054480
4603946
4601409
4600469
3061197
3065007
3066407
3058273
3066008
8902400
4600490
4657964
3091836
3076004
3070402
3074472
3072640
3106803
3063679
3065766
3749265
3743951
3763951
3757512
3748682
3763035
3760065
8896789
3079989
3069029
3070857
3060244
3076102
3071461
3065575
3077126
8896337
8899425
3057303
3066728
3054147
3072962
3070261
3063459
8896775
3064295
3074922
3078092
3069359
3064763
3102995
3105311
8896782
3077970
3061146
3076387
3064923
3076663
3104575
8896353
8896354
3064543
8896357
8896355
8896356
3060016
3070521
3071364
3079979
3074926
3059174
3068181
3092293
3455014
3452397
3462154
3448745
3459005
3449739
3474940
3462821
3474687
3463313
3458536
3465422
3452812
3460492
3465502
3470852
3471441
3591870
3589318
3594507
3456304
3457087
3454416
3453200
3454977
3475104
3474557
3460952
3602131
3694927
3698046
3698515
3698102
6003592
8896499
8896500
8896461
4019511
4019004
8898869
4015391
8897598
8897599
8897593
4018500
8896462
8898161
4014086
4015191
4019167
4018984
4012720
8898164
4019230
4668865
4681090
4669045
4669023
8896374
4669050
8896363
4669034
4669487
4704985
4600581
4600249
4600996
4705315
4705283
4705267
8899855
8896345
4600681
4672057
4669010
8896367
4651905
4601268
4601383
4601379
4600645
4677983
4660966
4600601
4601360
4681136
4600359
4668877
4682191
4600314
8896362
4600709
8896361
8899629
4690733
4600938
4600258
8899587
3534641
8896774
3543588
3533737
8636919
8642644
8634817
3544215
3542986
3543594
3543533
8899424
3543536
3543989
4952697
4978353
4942292
4931175
4964855
4943969
4943783
4937218
4975254
4946341
4968423
4950507
4979740
4977167
4987554
4961636
6324449
8899479
6320354
6297177
6296874
5357745
5342450
3196847
3195760
8897946
3211690
3198871
3236566
3227787
5347073
5366345
5353222
5367877
5515495
5514441
3764876
3739053
3766964
3764634
3741805
3785749
3740592
3775976
3785484
3738832
3750843
3758722
3739641
8898960
3758190
8899365
3762181
3754794
3742163
5982511
6015744
5978262
5978385
5978466
5999075
8649670
5975362
8896786
8896503
4012280
3972212
3988675
4012431
3972716
8899537
3699286
3700530
8899553
8640783
8652496
8649090
8648792
8639483
8664354
5981495
5980320
5978403
5979117
8896816
5994309
5984531
5980478
8649788
3998417
6000692
6003595
6000174
5981238
5980513
8896424
6015691
5981198
5979260
5978887
8896783
8899460
8899461
8899462
8896454
8557403
8644888
8636751
8643320
8678056
8635863
8637473
8896496
8632081
8643660
8640603
8656438
8654678
8896381
8669481
6185572
6185305
6187435
3527297
3526176
3531855
3528050
8899353
3687565
644672
636742
640333
634661
634658
805162
2542421
803689
804412
804918
4832189
4828293
4842448
4834958
8896342
8896343
4898770
4837345
2607500
2612847
2617537
2617539
2607479
4053590
4055591
4054408
4051789
2538448
2536594
2546393
2547942
805000
1737575
1718200
1754459
1719021
1722012
1724773
1751687
1751924
1720835
1732623
1750157
1748217
1719881
1726561
1742408
1755388
1728004
1754415
1731028
1749920
1749147
1751321
1732697
1751322
4055939
2577264
2566779
1715965
1715062
1717487
1714102
4796609
4807119
4807020
2544828
2541938
8626537
8626856
3438649
3438428
3439043
3437414
3438520
4062829
4054749
4053329
4053242
4047137
4090639
4103019
4105233
4105616
4052499
4047299
4507989
4506883
4506277
4505579
1716619
1714914
1713438
1717565
1714446
8896515
1713495
1714142
8896524
1716154
1713445
1713392
4506057
8899801
5910321
1713784
1714193
1713752
1717538
1717532
1714545
4794426
8896379
3738017
8558275
8840108
8835814
8896490
4424642
4417845
4418720
4423432
4418013
8772877
8757692
8829414
8806304
3793489
8896528
8764056
8896386
8803019
770787
770968
770213
770649
8872585
8842413
4418222
8896389
4418121
8799564
770065
770341
770706
8859058
8871589
8868615
8896388
4043405
6335965
6337156
6335694
6326636
6338181
6338216
6326996
6328511
8875658
8753655
8792598
8883088
8896338
8784999
5942665
8813064
8819220
8753544
8794462
4424742
770731
6339989
6333375
3507172
3521047
6383490
6383598
6385199
6384180
3873674
3848478
3839850
3872498
3857216
3865068
3861550
3856840
3868293
8896370
3834437
3837626
3872233
3835090
3834891
3850406
3834944
3872468
3850958
3848810
3850405
3861080
3835898
2202340
2201904
2187736
2194491
2200623
2191073
2197854
2190133
2193444
5875025
5870939
5868153
5872491
2493080
5866926
3445621
3445975
3446311
3441213
3446596
3443055
3445950
3443565
3047074
3048453
3048583
8896892
3046675
3512200
3507133
3509962
6332980
8896450
6387017
3503213
6387022
6387016
6386886
3523743
3507134
6325900
3523462
3502226
6329645
6328510
3513723
6329353
3909708
3897827
8899417
3923724
3906631
3897157
3915164
3907935
3903693
3896691
3922733
3896700
3903107
3907898
3923735
3923718
3896867
4419045
8899407
8834240
3049357
3047000
3047766
8896459
8896456
2098360
2097529
2091598
2098233
2098786
2085671
2099019
4787973
8898828
8898829
4787680
5664560
5681675
5664652
6384570
8788793
8779608
8896487
770970
770810
8829416
4385001
4389451
4417082
4368933
8897658
6335219
6327442
6327033
6330110
8896441
8896442
8896404
8896405
8896395
8896406
8896512
8896445
8896446
8896516
8896436
8896439
8896437
6339985
8896397
5968577
5968868
627368
627148
630057
629723
627653
630522
5970456
8896464
604486
603842
603280
598005
1929825
5200285
1768947
1779101
224193
2641902
5292836
5287763
5287438
605629
606643
607823
6264596
5272243
6247699
6237932
6223648
6222190
590566
579010
590627
592588
2588469
3879264
93535
89604
2529730
2522722
2586568
3891959
3878386
469868
2462
2584260
2589117
3879406
3879701
3880012
3878574
2582945
2604509
4526178
1792545
1914729
5310309
5297843
470887
2587741
5285371
1847604
2415793
2286106
1197337
1195297
1198502
229604
1197594
3358062
3365860
3353659
5838219
3358587
2288037
2161979
2150997
2131768
2125574
5236994
5236825
3861401
2331602
2333150
3362384
2318878
2276423
2325132
2324974
2276927
2343102
2295318
2333297
2272335
2267594
2314940
2324791
2298899
2299094
3366751
1198132
1197402
1215437
2329692
2322994
2269824
2322628
2273380
2335121
3358322
2331959
2531705
2522988
2514998
2514993
2531793
2531122
2518467
2522516
2516414
2520097
2062797
2063777
2061069
2070657
2068982
2069891
2064020
3361356
3365377
3351934
3350789
3350520
3349956
3386119
3370091
3366831
3392843
8896497
3369730
3365219
3370747
3357321
3361750
3394334
8898851
5839475
3354101
3383777
3367744
3363464
3355381
3371955
3365214
3371551
3370762
3386569
2582722
2586814
2582966
3344060
3341959
3342145
3338986
3333943
3342147
3343835
3343432
3345086
3345990
3336635
3341103
3335496
3337493
3341928
3340742
3334689
8897784
4569780
4552082
4551505
4565303
4585951
4542251
4568939
4555311
4542264
4553223
5238173
5250787
5254707
2133889
3027125
3025924
3046333
2427792
3027691
3027333
5280349
5287806
2415787
2142671
2145974
2169782
2150206
2162512
8896443
2142943
2145901
2161250
2151411
2144371
2126392
2148367
2154705
2143937
2124618
6238950
6274293
8896409
6234688
6232965
6269319
6275936
6270053
6246875
6239645
6247690
6234802
6225312
6246595
6245126
6226954
6245358
6263508
6228833
6234864
6222405
6228380
6274366
6244931
6274320
